video_id,split,spearman,pearson,rmse,mae,spike_rmse,curvature_rmse
wS79wHHkjjw,train,0.7013362381859742,0.7746132813095142,7.066964778982047,5.4411633368765955,1.7459942877565515,1.7568507293282272
sujXtr4AVRU,train,0.8755867104831218,0.9134552245408296,6.297961985935595,5.848597460454053,1.860869213056982,2.7224716860468643
OpuMLYUuP_M,train,0.9876626327480801,0.9780560467236066,6.294131648033009,5.947994421024133,1.265646063307149,1.9769982844853176
FZ4waB-THOA,train,0.9990707692312875,0.9755997143937569,6.9448501540976695,6.084823721706277,0.8460479342792506,1.1800010911099075
iKGmIRAfmCM,train,0.9795772442484705,0.9542796761271762,6.759658278408631,6.098393581881382,3.338437344667696,5.814820772356246
6Ha1lqRKMig,val,0.9251428992573145,0.9171466153105055,7.6265091942856955,6.387165447272877,2.2735171346724306,3.5085393240295826
VYYzb9KHawI,train,0.5631210245257197,0.7555298274581025,7.632240574176037,6.734843981147993,2.0338895196695876,2.2426428738810085
yKC5nekLvbs,train,0.9728221763986731,0.9703655256055588,7.311369677851885,6.9819783503466315,1.637829495090394,2.595764579958709
ie3vumn9Je4,train,0.9878960672441973,0.975922806049487,8.680259754745734,7.281716790529761,1.6554692453907527,1.8999976509461924
gkSAR3jbMjA,train,0.9887248354925563,0.9873597180084781,8.535229738068729,7.658018168836537,1.7720627256631,3.0117832380616507
P9bVljfAWS8,train,0.9707595671768091,0.9149993685583,9.657689148545934,8.912651477473798,2.533613718205569,3.635455068788091
Ei6QuJppkb4,train,0.8347765990786588,0.8257795876244053,10.233625821090751,9.721322276804706,2.413397174547703,3.2401353525381937
szF7osJgt-A,train,0.9664150866945773,0.9407547713832551,11.640027156240818,11.022029234631226,2.561758466548006,4.143297947351231
4WcGtcKKoWg,val,0.992690143247238,0.9781359416763191,12.499480071399484,12.101349254645923,1.1906814701433035,1.7369760987306742
39R6j9qkzPo,val,0.9903612034132901,0.9461374423635063,12.897272903032619,12.624751364830697,2.0253553801083677,2.5647764099893067
porv8WwTSgc,train,0.6350308261332359,0.4722232284421437,13.650404711757337,12.703500011179706,2.34022212334873,2.409128590540622
gYHHQNT6100,train,0.9921151252831895,0.9722605349388409,15.083694669169377,14.260430439864054,1.1143741697975125,1.5114466337758201
3G6JrAq-w4M,val,0.910706303417654,0.8639375475813942,16.80018581502757,16.067026119421023,4.771643413806108,8.090782123980173
eL9OqXpmvOE,train,0.9994902658005522,0.9634517086214733,22.788840625691805,21.76052263467619,1.053092076552651,0.8293400726602381
