feature,importance
interval_label_mean__quick_tip,0.06325390493444612
out__chapter_id__q25,0.06309412874545708
out__loudness_variance__trend,0.0626945833312053
out__visual_topic_shift__std,0.06231191544430825
out__ekman_intensity__mean,0.061770467617317706
out__pitch_std__std,0.06142852727799077
out__ekman_joy__min,0.060692525865401595
out__information_density__median,0.05980161346791966
out__n_ad_segments__mean,0.059009572437280645
out__topic_shift__trend,0.058995065392221956
out__wps__q75,0.05877182933627136
out__visual_hook_similarity__trend,0.058671637512150696
out__visual_momentum__trend,0.057585348712536566
out__hook_score__trend,0.0572010803052241
out__ad_density_percent__std,0.05691098700436169
out__aesthetic_score__mean,0.05679926731466638
out__loudness_change__q75,0.05647982947641354
out__semantic_momentum__q75,0.05520100938166472
out__ekman_intensity__trend,0.05517874770425363
out__scene_novelty__median,0.05471222867868256
out__lexical_diversity__min,0.05384222290423931
out__viewer_address__std,0.05382448336514458
out__audio_novelty__max,0.05320737179253956
out__syntactic_depth__q75,0.0527748468094527
out__avg_word_length__std,0.052754261938793276
out__zcr__std,0.05251758860304041
out__visual_hook_similarity__max,0.05212879336105567
out__audio_self_similarity__max,0.05166888771822833
out__ad_segment_length__trend,0.0514679749924439
out__has_example__q75,0.051394127284743976
out__wps__median,0.0512174519693254
out__syntactic_depth__min,0.051175323360951055
out__pitch_mean__std,0.050616053112291594
evidence_authority_intervals,0.04949510230453548
out__avg_word_length__median,0.04928489061917489
out__scene_novelty__std,0.04833684134185101
out__viewer_address__mean,0.04792168331304461
out__audio_momentum__max,0.047595438928051105
out__crutch_cnt__std,0.04744266499183894
out__cumulative_info__trend,0.04715986457832613
out__object_count__std,0.04646679219694128
out__audio_self_similarity__mean,0.04583249341656591
out__visual_topic_shift__max,0.04517909558657399
out__rolloff__median,0.04512262112955979
out__information_density__q75,0.04482456709892181
out__audio_topic_shift__max,0.04432837001489928
out__segment_self_similarity__std,0.04408801297808519
out__n_ad_segments__min,0.043292932317906735
out__visual_momentum__mean,0.043176271439379174
out__chapter_id__max,0.043079071604732955
out__topic_shift__std,0.042469031622197874
out__crutch_cnt__mean,0.042422111263443266
out__ad_density_percent__mean,0.04196641649256129
out__bumper_score__max,0.04153188746442177
out__topic_shift__median,0.041424049487122416
out__cultural_ref_cnt__median,0.04106198863137182
out__audio_hook_similarity__q25,0.04091205225537783
out__is_intro__trend,0.04018007274166103
out__lexical_diversity__q75,0.03991641553807494
out__speech_complexity__min,0.03982763209871081
out__storytelling__max,0.03899496169308948
out__semantic_momentum__std,0.03869174223892911
out__avg_word_length__max,0.03848258071993583
out__depth_variance__q75,0.03824579785831718
out__wps__trend,0.03792744791259705
out__visual_hook_similarity__min,0.037699314132395315
out__avg_word_length__trend,0.037699166911790746
out__chapter_id__trend,0.03734523489924403
out__ekman_neutral__mean,0.03693546780299186
expectation_mismatch_points_count,0.03664392675946286
out__is_ad__mean,0.036132534715812306
out__is_intro__mean,0.03602089177958118
out__ekman_excitement__std,0.035698966894554145
out__n_chapters__trend,0.03565488302596974
out__wps__std,0.03557761546139666
out__is_ad__trend,0.03555278891972331
out__aesthetic_score__trend,0.035391765915968924
out__cumulative_info__std,0.03503245195444122
out__cultural_ref_cnt__std,0.03470467212451383
