feature,importance
out__audio_novelty__max,0.02281173553035351
out__has_example__mean,0.022800820802901318
out__depth_mean__min,0.02268124708152418
out__visual_self_similarity__median,0.022500089674114248
out__unique_classes__mean,0.022484342567258748
out__ad_density_percent__mean,0.022407476638920072
out__cultural_ref_cnt__median,0.0221927796916967
out__visual_hook_similarity__q25,0.021931735271792107
out__ekman_excitement__std,0.021930728222572464
out__information_density__mean,0.021928281567665964
out__ekman_neutral__max,0.02165385755646057
out__is_intro__std,0.02149240336601828
out__hook_similarity__median,0.021456654829636775
out__aesthetic_score__q25,0.021287731194011617
out__ad_segment_length__trend,0.02117277252777375
out__is_question__mean,0.021038377679472007
out__hook_score__max,0.020848892740957508
out__hook_similarity__trend,0.02078097840933141
out__ekman_neutral__q75,0.020658333694694903
out__audio_novelty__mean,0.02059804387102414
out__storytelling__q75,0.02047105628046487
out__viewer_engagement__q25,0.02016913731677503
out__ekman_joy__mean,0.02014858250390059
out__ad_density_percent__median,0.019483410217326323
out__audio_topic_shift__q75,0.019372154732138415
out__segment_self_similarity__q75,0.019045707979301125
out__scene_novelty__std,0.018852539359730323
out__is_outro__trend,0.018803704229727908
out__has_example__median,0.01871299370771709
out__ekman_joy__std,0.018687461561410317
out__audio_momentum__median,0.01852225786575788
out__cumulative_info__q75,0.018439547963890694
out__information_density__std,0.018392753007548068
out__topic_shift__q25,0.018188312027663772
out__audio_novelty__q75,0.017791464667955188
out__semantic_novelty__q75,0.017770930519270915
out__ekman_intensity__median,0.01761091352108024
out__topic_shift__std,0.01755884649441136
out__information_density__q75,0.017290523001087934
out__object_count__q75,0.01728323368250445
out__visual_self_similarity__mean,0.01721928911977387
out__segment_self_similarity__max,0.017141272267803237
out__ad_density_percent__max,0.01703095129830003
out__visual_topic_shift__mean,0.016956321052653718
out__ekman_sadness__max,0.016915401711067656
out__ad_density_percent__q25,0.016732663600288845
out__ekman_intensity__mean,0.01630452900506885
out__object_count__max,0.016075538108611342
out__cumulative_info__q25,0.015828753281251846
out__hook_similarity__mean,0.015793618818119415
out__ekman_neutral__q25,0.015563502848135333
out__visual_self_similarity__std,0.015438655082981308
out__semantic_momentum__q25,0.015340228425253354
out__audio_self_similarity__max,0.01532300277417559
out__ad_density_percent__min,0.015308376830748574
out__visual_self_similarity__q25,0.01520525221181126
out__semantic_novelty__mean,0.014847916263810905
out__audio_self_similarity__q25,0.014414738388466578
out__semantic_momentum__std,0.014405550956826328
out__ad_segment_length__mean,0.014201750212907344
out__depth_variance__max,0.014167220671458645
out__cumulative_info__median,0.014110575290578105
out__ad_density_percent__q75,0.013905444632091495
out__ekman_joy__median,0.013507730780926321
out__audio_topic_shift__q25,0.013103322587193413
out__viewer_engagement__mean,0.012828574648881692
out__chapter_id__mean,0.01268878615084221
out__ekman_neutral__median,0.01264775644366217
out__is_intro__trend,0.012551101938438823
out__viewer_engagement__std,0.01245110127916047
out__object_count__mean,0.012168366381297696
out__visual_topic_shift__std,0.011390069938809323
out__audio_self_similarity__mean,0.01119080679984417
out__semantic_novelty__std,0.010257448380061766
